Cry_Audio_File,Cry_Reason,Amplitude_Envelope_Mean,RMS_Mean,ZCR_Mean,STFT_Mean,SC_Mean,SBAN_Mean,SCON_Mean,MFCCs13Mean,delMFCCs13,del2MFCCs13,MelSpec,MFCCs20,MFCCs1,MFCCs2,MFCCs3,MFCCs4,MFCCs5,MFCCs6,MFCCs7,MFCCs8,MFCCs9,MFCCs10,MFCCs11,MFCCs12,MFCCs13
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637736064-1.7-m-72-hu.wav,3,0.057353616,0.02325454,0.1258098323170731,0.45062578,1305.6339456724345,696.5780594751525,29.567378217576373,-40.940155,0.005997739,0.015373373,-43.512665,-27.304249,-488.21188,95.79662,-49.860966,-19.216284,4.270754,-22.40909,-8.741655,-5.412516,-18.388195,-3.8646631,-2.8554215,-12.061399,-1.267302
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047362195-1.7-f-26-hu.wav,3,0.05310542,0.02116346,0.0631924122073578,0.48078385,1073.4177127469732,590.7854946141819,23.32210328454408,-44.000362,0.0045629805,-0.002794521,-46.134277,-28.066484,-525.6752,78.36762,-32.35706,-21.144054,-5.441181,-31.388136,-26.75038,-6.73729,-1.9750136,2.340477,0.12181168,-3.9262516,2.559906
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/F950E7E3-A1A5-4A01-99F4-9B155C3C6606-1430305696-1.0-m-72-hu.wav,3,0.023237301,0.008650076,0.0818113617549669,0.095949106,976.1483603627516,525.4760475332929,28.85121550868987,-45.157074,3.611234e-05,0.005625595,-52.583908,-31.644133,-601.8695,85.63947,-16.510216,-7.080844,1.2300363,-17.054907,-4.127757,4.078936,-4.830104,-4.1003776,-8.036965,-11.004302,-3.375349
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/cda99fcf-d010-47b4-8987-f54be313ddbd-1429973787766-1.7-f-26-hu.wav,3,0.02110353,0.008554728,0.0740881061872909,0.04792306,924.0663120592964,441.77490703841227,29.239020485792945,-49.67448,0.039672486,-0.008006901,-53.9427,-33.314487,-607.8049,118.86502,-35.653854,-43.843983,-18.298162,-20.246786,-5.0272484,1.4613788,-5.590518,-2.3745477,-9.64247,-15.581532,-2.0306509
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735028906-1.7-f-72-hu.wav,3,0.038836725,0.015805395,0.0693816628344481,0.3890145,860.862431121421,445.8867905187151,26.524984111109223,-42.487858,0.096875936,0.04227624,-45.6002,-26.579412,-525.2591,41.869484,-7.452396,2.910865,-1.2673368,-21.64211,-16.55007,-10.393573,-6.9967256,3.1686125,-1.9375874,-8.883229,0.090977594
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430016779981-1.7-m-26-hu.wav,3,0.09014092,0.033782825,0.0690681176839465,1.45007,877.1145968920832,417.7142786161092,23.333702220408583,-34.421894,0.038994577,0.00091254513,-41.25848,-23.126316,-471.5971,65.1128,-19.339876,-1.6375712,10.870757,-7.891849,0.92578393,6.0217094,-6.3033557,-4.164425,-3.1153736,-9.359854,-7.006315
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/20E2B5A0-40A4-4FD8-8935-AFD1DB833510-1430127670-1.0-m-26-hu.wav,3,0.02533106,0.009918352,0.0879326624586092,0.08952847,1139.898623846254,576.5911642171524,26.24686497813864,-38.183456,-0.083334364,0.008126847,-50.640022,-26.782719,-573.0171,94.670425,-8.599991,10.515058,20.67119,-5.747215,0.22400893,3.5575488,-6.0281897,-2.256612,-7.790301,-14.650091,-7.9336615
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/719bb382-a592-46b7-82d2-8b4a625263b7-1430376501744-1.7-m-48-hu.wav,3,0.030013492,0.010140695,0.0902650762959866,0.14871602,1214.4289931521005,519.876675320624,22.420489615668423,-49.70097,0.025572756,-0.0041578356,-53.95064,-32.564747,-615.63245,64.43023,-45.611458,-24.221863,2.902098,-19.267242,-10.862697,10.653076,1.1397986,-7.403913,-1.2533854,1.1694126,-2.1542609
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/24f2a4e1-7161-42a3-a2a2-a29a2422c0b8-1430814741368-1.7-f-26-hu.wav,3,0.02960077,0.011775599,0.0431385869565217,0.51147926,629.7130974529521,287.05075586471963,25.793206903747933,-45.281395,0.050824437,0.022712423,-49.49571,-29.475864,-585.8121,23.766653,-14.402745,-4.12866,1.2919403,-7.4974065,-1.081545,3.1949172,-1.7142607,-0.47092798,0.040382206,-1.8373832,-0.0070026102
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/0F4B1065-4012-47C8-88B7-ACE11B1A536E-1430038775-1.0-m-04-hu.wav,3,0.091260634,0.03894381,0.0935398127069536,1.6221136,1254.480577865285,678.4916479939199,28.746835677672543,-32.454662,0.059793085,0.04485235,-34.177982,-21.26779,-383.89743,83.50288,-49.103867,-6.506908,2.5276606,-31.118475,-1.112487,4.1416154,-18.386278,-1.4217907,-1.2324941,-16.956293,-2.3467562
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/c6fd9d60-0fa7-44c0-b3ce-0192527d7b81-1430068155237-1.7-m-72-hu.wav,3,0.04051536,0.016321309,0.0784560948202054,0.40587685,1002.198255645564,446.9818446424921,26.660619580632456,-45.644466,-0.009536639,0.003587973,-48.467613,-29.6471,-559.4064,59.791885,-25.271912,-7.827379,-0.7828438,-19.684374,-4.099264,1.4695679,-13.082245,-7.666182,-4.4577074,-10.222661,-2.138481
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/D54D9C2A-56ED-4338-9D1F-2ADB4E081DAD-1429807587-1.0-m-48-hu.wav,3,0.045246296,0.015949804,0.0858695933360927,0.52498907,1052.024350092569,428.9664165247624,25.2504799301356,-43.680637,0.10113783,0.0036806401,-48.751114,-28.729813,-552.2438,68.744156,-33.819244,-7.4992223,2.289016,-18.578587,-0.8732308,1.0223563,-13.642471,-6.312602,-6.440043,-6.7733617,6.278788
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/f896b69d-6241-4b51-9c45-0d628bc827c1-1430090274181-1.7-m-04-hu.wav,3,0.034241978,0.016070621,0.0393017250419463,0.5173066,609.3968721709969,322.50984383603605,24.535103331742224,-39.707794,0.07967669,0.013553188,-45.81386,-26.285872,-536.9802,54.18087,7.0841017,4.7563176,6.1685085,-8.0143585,-9.956815,-4.2216525,-6.29082,-8.537755,-7.546606,-5.438141,-1.4046926
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/DB95BF4A-E3E5-4429-A660-DBBCF486E6DF-1430664633-1.0-f-72-hu.wav,3,0.009369008,0.0032200173,0.1090354666804635,0.01964276,1319.0614828542236,567.1743944840123,26.05920882590116,-53.29084,-0.0047908323,0.0012057008,-56.661224,-34.393257,-651.0809,49.033314,-18.967188,-15.172929,-2.8051035,-10.002642,-11.476488,-14.66592,-11.737997,2.8679287,1.3412247,-7.932171,-2.1820443
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/37105492-58b1-432e-a1ce-ea154425abab-1430744728397-1.7-f-26-hu.wav,3,0.013424307,0.0048667565,0.0570338716442953,0.095916726,1429.7903704071116,543.9142673076747,24.04173120181808,-48.016247,0.000107624386,-0.0002954667,-53.79499,-31.46333,-615.8044,32.423897,-11.358998,-11.96171,-3.2296076,-5.2101035,-0.99765944,2.0758033,-3.072083,-4.1310925,-1.8706001,-1.4801319,0.40542573
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/719bb382-a592-46b7-82d2-8b4a625263b7-1430376483385-1.7-m-48-hu.wav,3,0.01208991,0.0030629819,0.055223139632107,0.054007508,670.6284623483484,272.39286416602005,22.07761389117009,-50.76003,9.338623e-09,-1.2267486e-10,-56.382217,-33.05,-642.85474,15.929995,-20.274324,-8.569802,2.2650793,-5.699606,-2.7234888,3.8612337,0.80629736,-1.3221978,-0.9082669,-0.6593745,0.26879603
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/8c66887c-8251-49fa-903b-c02d56405f58-1436856137837-1.7-m-26-hu.wav,3,0.028368812,0.011923767,0.0718508308946488,0.13805413,1134.6235281210236,609.1605829111955,28.299734256485586,-45.662777,0.032050718,-0.011641598,-47.870106,-28.304886,-536.2994,70.62748,-36.377724,-23.747871,-10.470783,-23.299139,-7.443331,-2.245064,-8.309657,2.046765,-2.3567045,-11.752442,-3.9882407
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/adb53808-8b13-4c08-b055-6653c75298be-1430133962749-1.7-m-72-hu.wav,3,0.012897662,0.004148651,0.0961538461538461,0.04045154,1120.7563452601603,659.398233553421,30.22909890664925,-46.90108,0.07791839,-0.004492798,-55.76786,-31.153708,-640.16705,63.15933,-8.197912,1.110018,8.871963,-9.212275,-4.8993487,0.880534,-8.161026,-7.1629906,-2.7622244,-3.2863188,0.11326798
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/D833237F-1F7C-4338-BEDE-84C0CF5F4145-1430084007-1.0-f-26-hu.wav,3,0.025110291,0.010261401,0.068925263865894,0.09955528,853.3808255546274,444.58521176843954,28.99569242252727,-50.29864,0.025774797,0.03275458,-53.056988,-33.376835,-607.2377,97.06595,-15.81379,-14.5006075,-11.834732,-39.98513,-26.880152,-3.7563365,-4.5174575,-3.1959164,-4.882549,-11.518204,-6.8256903
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/70d30513-0ec3-49e4-9976-e85785e85c2d-1431033405793-1.7-m-04-hu.wav,3,0.10313338,0.037427746,0.102548828125,1.4233102,1369.1595461985237,578.2309317121203,26.896641254254,-37.944412,5.379701e-09,-1.5894572e-09,-39.86301,-24.42255,-453.19937,60.02502,-45.448414,-5.0990763,6.069981,-28.384935,-8.213853,3.3352802,-15.337114,-7.07545,1.4663867,-3.504934,2.0891356
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/818A32F4-D5D8-426C-B88C-81A8154AC81A-1430093571-1.0-m-26-hu.wav,3,0.091991566,0.03823069,0.1012682377897351,1.1450447,1220.8355830705293,590.1830425457659,27.1805664505974,-35.881927,-0.07540928,-0.00091683277,-39.4962,-23.261953,-452.0361,89.211555,-36.92087,-8.254118,-0.9975206,-26.198927,3.7189336,8.312954,-16.849157,-5.7717223,-1.9894552,-13.756843,-4.9338646
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436910225455-1.7-f-04-hu.wav,3,0.02392495,0.008868763,0.0346229954769736,0.57948446,548.4342862873893,288.5436246749607,24.441793500265,-42.40987,-4.826287e-10,2.4131435e-09,-46.42577,-27.674519,-546.5332,16.745401,-9.638699,-0.87513393,2.8028512,-4.111578,-1.2798715,-0.9821452,-3.9338636,-0.74069154,-0.592719,-2.1504123,-0.038290903
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012044-1.1-m-26-hu.wav,3,0.054070927,0.023648746,0.1189983443708609,0.5500439,1301.346325360545,457.7143309698255,29.141744189274867,-40.958004,0.07868768,1.2412826e-05,-45.789,-27.3169,-518.54376,68.48411,-42.073067,-4.4727774,12.318007,-17.962887,-7.2952657,0.18370318,-4.930372,4.9677773,-4.2001867,-15.59485,-3.3343902
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/1259bcad-2308-46fa-9a36-b5d8f359886a-1430143668806-1.7-f-04-hu.wav,3,0.051341765,0.01904003,0.0731992979307432,0.44209954,1001.2174251025608,486.9621759621665,28.94363550145052,-41.569607,0.012006853,0.0119020725,-43.824497,-26.898453,-505.48505,77.652504,-12.319293,-25.745045,-16.275156,-17.879744,-3.9012768,4.518138,-7.8630667,-11.864584,-8.149125,-9.814607,-3.2786026
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/19aae3d1-51c6-4ffb-aeb8-efb6ae7ba83e-1436861395462-1.7-m-48-hu.wav,3,0.03211765,0.010731667,0.0640448061846689,0.36898506,883.2089349063324,548.8443157958195,24.17873386981682,-43.08976,0.0132912025,-0.0041790083,-46.93665,-28.17155,-539.409,53.133682,-11.02716,-11.210452,-12.357067,-21.914175,-4.298202,3.854585,-6.4449363,-2.065901,1.489069,-6.2140126,-3.7033012
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/10A40438-09AA-4A21-83B4-8119F03F7A11-1430848101-1.0-f-26-hu.wav,3,0.11607272,0.04112715,0.1421448158112583,1.3280789,1562.2061960029878,582.3700129254661,25.56321767403362,-35.504097,-0.01487004,-0.020263143,-39.514435,-23.181946,-443.18088,95.72812,-58.982304,4.730957,4.1728606,-44.679947,-0.4994151,6.298506,-20.388235,2.5920851,-0.22458163,-13.85067,6.7302923
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430146536552-1.7-m-26-hu.wav,3,0.06545806,0.021959553,0.1323605099239864,0.40915343,1597.3705336013163,699.3509862352121,26.209944809825696,-42.957073,0.04610019,-0.010885431,-44.13867,-27.327988,-500.40878,93.59364,-74.31002,-14.2485285,12.295853,-31.659601,-6.034078,3.4633286,-19.938986,-1.6326939,0.43063313,-17.17604,-2.816665
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/C249BCDD-0F65-4D6A-82BE-43C4006E3DDB-1436891733-1.1-m-72-hu.wav,3,0.022676097,0.007945947,0.1311213007036424,0.1503419,1454.2960436113412,581.8873703474994,25.433456343996983,-45.204514,0.0069484157,0.007124375,-51.596622,-30.507557,-588.3481,59.56444,-14.789737,2.6097102,7.540982,-11.410368,-5.0046716,-6.7226887,-12.042957,-1.4635752,-5.410841,-10.932756,-1.2480707
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430122005544-1.7-m-26-hu.wav,3,0.13387054,0.041898243,0.0947001689189189,2.6312172,1216.233494547964,543.3731036710622,26.34075111884624,-34.523354,0.093676716,0.00894429,-38.514835,-22.95531,-438.23468,68.69435,-21.494778,1.2882456,6.7971826,-21.933868,-12.846219,-5.4191694,-10.031203,-0.17843947,-4.331351,-11.655289,0.54163826
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/e0cc5beb-50e5-46ef-852e-c92106216e62-1430143334661-1.7-m-04-hu.wav,3,0.010309091,0.0039316276,0.141618635270979,0.00916573,1546.148281752732,599.376762581498,27.879566666734856,-54.904987,-0.07993493,0.07357561,-59.46345,-35.038765,-677.0637,112.13904,-78.464905,-19.391594,8.031721,-34.631428,-0.61854094,9.1779375,-19.472807,1.176363,4.4106336,-16.704418,-2.3530943
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/10A40438-09AA-4A21-83B4-8119F03F7A11-1430848034-1.0-f-26-hu.wav,3,0.06911487,0.030771337,0.0834443553394039,0.7656674,1062.9140912650164,515.9525788008135,26.833263967506173,-38.87492,-0.13827336,0.012347547,-41.80214,-24.793346,-475.39755,85.00687,-37.60169,-8.268967,-1.7939049,-27.297735,-2.3642018,-1.041768,-19.09845,-5.672585,-7.0308166,-12.10519,7.292057
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/D54D9C2A-56ED-4338-9D1F-2ADB4E081DAD-1430036283-1.0-m-48-hu.wav,3,0.086964376,0.03309672,0.0962205091059602,2.2982907,1202.5970882143736,524.2831277624997,25.004851265600653,-39.463203,0.011587129,-0.0012028967,-42.05959,-25.743996,-488.86594,52.583263,-44.065456,-17.35625,3.413726,-20.460876,-11.274097,7.930542,4.719126,0.6759111,-1.8247166,-0.71452296,2.2177143
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/c42e76b9-a4c1-48f6-a91d-27ab83015874-1430737177322-1.7-f-72-hu.wav,3,0.079686195,0.03605073,0.0916534637237762,1.798337,1610.904623192165,576.0350993250016,29.484796042170466,-40.176353,0.0,-3.7192784e-09,-43.632923,-26.668741,-506.66806,40.736862,-24.138414,-11.564919,-2.5336902,-13.29002,-5.519814,-3.3942537,-6.4522715,2.8263981,3.29702,-0.22830872,4.636845
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/3BF71DAF-2A9E-4355-89D3-41AC37E94083-1437281306-1.1-f-26-hu.wav,3,0.0066434056,0.0022860616,0.1103127586920529,0.0065001557,1266.30681377375,646.9551732936069,28.57331948369173,-55.748737,0.008775347,0.069375396,-64.23357,-38.012783,-730.83,74.580956,-19.18327,10.212407,11.097203,-24.997435,-6.8682804,5.8651576,-11.864801,-9.215855,-5.241396,-11.025479,-7.26288
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/9090c7a3-bebc-4485-aafc-64e4298da3ac-1430109146143-1.7-f-26-hu.wav,3,0.14985082,0.06797221,0.0898018512788778,2.5774539,1144.7112923057873,582.0261481728345,30.860371901492066,-36.12307,0.021014951,0.032158583,-36.42517,-23.997437,-415.3489,107.69244,-43.65687,-26.357843,-14.822985,-43.11635,-16.453112,1.6919775,-12.704798,-5.069299,-1.2741048,-6.0761213,5.8960757
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/ae5a462b-5424-4b5b-82d5-07ccb61654ab-1431155960186-1.7-f-48-hu.wav,3,0.025841195,0.009838655,0.1587077915268456,0.07561544,1697.920251553369,749.3884996389613,25.81318175829092,-49.805573,-0.1588152,-0.012164448,-52.833385,-31.363518,-607.0863,100.90713,-73.52749,7.758571,5.7853026,-51.6087,10.978507,16.456966,-36.286797,-10.204797,3.1849194,-14.818795,0.98905444
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/8FDA58A7-FDC6-4421-855F-738E6E853E43-1429895780-1.0-m-26-hu.wav,3,0.09930289,0.05124446,0.1258957212334437,1.8101158,1607.097121355181,666.0852248562002,28.544629803412505,-36.36747,0.011382474,-0.012655704,-39.306553,-23.04989,-445.99414,75.85959,-71.043236,-10.195883,11.630846,-16.727985,8.890744,-4.5276265,-20.628279,17.416044,7.371989,-22.483553,-2.3455515
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/218e6fd7-f9c5-4490-afd7-c4fba174e7d2-1430209252819-1.7-m-72-hu.wav,3,0.009651368,0.003923174,0.0446016905737704,0.038566634,800.6299044913914,479.1677481223192,24.105415043411703,-50.27106,0.00720257,0.0044266023,-58.955418,-33.51948,-672.9348,47.919254,0.37194985,3.6724672,1.3196712,-12.674558,-6.378085,-1.9551286,-5.965455,-1.501216,0.19082405,-3.305646,-2.283022
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/7e3de9b8-2be5-473f-b8c3-c2657f1317bb-1430006339251-1.7-f-04-hu.wav,3,0.014301609,0.0055116583,0.0690646701388889,0.03759438,1290.917036101219,560.9838685326247,28.494177052126552,-53.46532,-0.03022366,0.005559677,-58.625786,-33.98057,-667.3962,65.716,-9.064318,-16.183195,-6.0129657,-14.65688,-16.476826,-9.068851,-2.741631,-0.8334124,-6.677578,-8.557636,-3.09564
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/F1AF5794-AD3B-4181-B010-AB835E5BDA64-1430441342-1.0-m-72-hu.wav,3,0.01701894,0.0053314543,0.0958421719784768,0.06623768,1197.5041458372586,567.3720025942599,22.721242429963592,-46.138134,-0.006712188,0.0043304036,-54.079155,-30.718437,-617.138,44.016357,-10.403248,1.174851,5.834857,-8.377765,-3.4863374,-0.13038382,-3.0226521,0.9644431,-1.8859805,-5.6067033,-1.7351794
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430734962301-1.7-f-72-hu.wav,3,0.006223504,0.0021602062,0.0471624163879598,0.01303762,939.8289399757984,387.0610679719408,16.999790454594446,-54.658806,-0.0055302717,-0.01943325,-64.59729,-35.921143,-744.13654,45.749844,-5.03239,2.3132672,6.1757193,-6.218443,-2.6721237,0.22168581,-2.6799448,-0.02031552,-1.7881005,-3.45058,0.9734299
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/FF2CD2F6-404D-4626-8718-6E6C751F63B8-1431104346-1.0-m-04-hu.wav,3,0.0295821,0.012995944,0.0699503311258278,0.14824091,963.598707881578,585.5378181653997,26.048537137287774,-46.210552,-0.01428176,0.064782,-48.37311,-29.85951,-552.5095,106.13317,-30.09287,-19.115973,-2.5225263,-26.386501,-21.115154,-13.771522,-13.867648,-4.791035,-9.836253,-11.691194,-1.1701332
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232157-1.0-f-26-hu.wav,3,0.046131987,0.015505119,0.0657724544701986,0.6632314,895.0369005159336,380.4004915328698,24.200302164084054,-44.32732,-0.03149695,-0.040043753,-50.176968,-28.701992,-570.80774,36.150215,-18.238865,-0.66113603,3.4435406,-12.837504,-3.8495595,0.5122625,-5.0495806,0.6573293,-0.056873247,-4.84007,-0.67711323
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/cecd525b-18fd-49e3-b2b9-dfb08b93ad95-1430109958636-1.7-m-26-hu.wav,3,0.014713447,0.0050308006,0.1071605873745819,0.097401746,1205.5346922741398,772.2708060582254,30.50406821228698,-44.148937,0.065375455,0.009281166,-52.088333,-29.867157,-605.23663,44.59554,-2.9697053,4.1128364,3.5014265,-10.608167,-3.1708376,2.03841,-3.2556074,-1.365271,-0.35952646,-1.4684565,0.2497872
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/6639C63C-F634-489C-91B3-E3DB5930EFD5-1431370257-1.1-m-04-hu.wav,3,0.04933324,0.022388691,0.0540504708195364,0.44043165,878.9704437129998,546.0479401756071,27.56200690857754,-44.439083,0.0011970775,0.0010898507,-42.73967,-26.83509,-497.96646,75.99102,-24.859648,-7.0305257,4.265393,-26.6386,-25.63168,-16.938133,-17.940489,-4.954082,-6.540165,-20.484133,-8.980561
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/653bf718-94bd-40d0-af7c-8fe44e07640c-1430759214066-1.7-m-04-hu.wav,3,0.019138446,0.008625737,0.062305347339527,0.10185771,1081.920427613653,605.335320060448,28.177644582602145,-45.04704,0.007974623,-0.008850885,-49.619152,-29.816797,-560.04626,61.770634,-6.0620236,-2.4145367,-5.177493,-24.385433,-12.24684,-4.2088547,-14.882321,-9.206702,-1.7372329,-5.8187866,-1.1956202
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/1259bcad-2308-46fa-9a36-b5d8f359886a-1430143617162-1.7-m-04-hu.wav,3,0.09018123,0.035534672,0.1002395217483108,1.1801685,1381.600030616965,630.6322445970296,26.900726688300736,-42.31653,-0.0039727967,0.0008994195,-42.90819,-26.982256,-485.03442,58.08551,-47.928154,-9.707934,-4.0029235,-37.068756,-2.8967686,12.367762,-19.6866,-14.313744,-0.18107058,-6.8400006,7.092231
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/21c07aff-0a8d-4e74-ad5e-e3c7f7bcb11b-1430031235662-1.7-m-04-hu.wav,3,0.09193038,0.037963446,0.1366560652449324,1.7225931,1508.1164414442487,529.3551281620643,24.86979121322775,-38.859837,-0.06232599,-0.024761707,-42.06883,-27.256369,-496.84174,40.424664,-40.636047,-11.32364,4.305726,-21.033323,-14.823595,-3.6618404,-4.4765944,7.838804,13.7026005,10.660464,10.686741
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/4cefc13c-e7c0-4b5a-bddb-c40c103e640a-1431583470764-1.7-f-26-hu.wav,3,0.0432936,0.021793833,0.0722087703339041,0.75287,915.0460819949668,465.9070247956676,29.143206005436827,-43.100327,0.0336676,0.009497316,-45.958836,-27.932158,-522.5289,44.972404,-18.517353,-5.055188,-3.4218733,-19.802078,-4.8027024,0.31044865,-13.451698,-8.1093025,-2.277035,-6.759505,-0.86151814
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/a56e2494-d2b2-480e-af0b-de9ea8f33572-1436897427825-1.7-f-26-hu.wav,3,0.040170584,0.014243085,0.0960677083333333,0.3186482,1258.690598011673,554.584581952427,24.17937893483548,-43.73235,0.014236006,0.039607827,-47.028873,-28.389696,-537.65924,64.24457,-33.021976,-6.509652,-0.6005261,-26.829166,-4.271242,6.896458,-10.924979,-6.183951,-2.1535714,-8.675207,-2.832069
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/3DF341FA-E90B-4335-A51A-A9B0769150CE-1436859277-1.1-m-04-hu.wav,3,0.038954582,0.017425055,0.1234607822847682,0.3296028,1328.9891065533616,528.0815247056806,26.94348407772536,-40.427715,-0.012272584,-0.026381444,-46.548096,-26.669153,-528.60516,64.00231,-35.548923,12.815332,17.27579,-16.485697,3.1682034,-1.9694039,-18.880049,1.1339878,-4.6591067,-17.966105,0.15860839
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/D54D9C2A-56ED-4338-9D1F-2ADB4E081DAD-1430036301-1.0-m-48-hu.wav,3,0.07401102,0.027165117,0.0807798271937086,1.9773805,1045.2985317757516,413.0497777636687,24.14842210332863,-41.65892,0.0011773807,0.00029071132,-43.85122,-27.090132,-513.5237,54.19264,-36.00772,-22.794392,-3.0652277,-15.520838,-6.8297524,5.7284284,1.3801455,-0.4763148,-1.3464681,-2.5727572,-0.7300551
/Users/mac/Desktop/Smart_Cradle/donateacry_corpus_cleaned_and_updated_data/hungry/8057932d-a6af-4d63-903b-37049686e176-1430919675907-1.7-f-72-hu.wav,3,0.023386586,0.006543987,0.061025390625,0.13260362,1206.0062183814628,718.6882884205168,17.336520173507452,-45.11192,0.17855532,0.028402233,-53.545837,-30.08504,-616.94543,50.034447,-10.866515,4.5741153,8.237997,-6.595896,2.730665,2.165962,-7.2527304,-1.3601329,-2.7572875,-7.3180933,-1.1021527
